Season,Team,Result,1-3 F Avg Game Score,4-6 F Avg Game Score,7-9 F Avg Game Score,9-12 F Avg Game Score,1-2 D Avg Game Score,3-4 D Avg Game Score,5-6 D Avg Game Score,Starting Goalie Avg GSAx
2010-2011,ARI,0,0.669619559583574,0.5703711891602782,0.4370215114043212,0.34270739064856715,0.5449130081300813,0.315923076923077,0.2541344262295082,0.21073529411764724
2010-2011,WSH,1,0.97916367619208,0.6835553747449014,0.2958481091370931,0.33477559325919987,0.5929365853658537,0.2513211382113821,0.19475837138508373,-0.0012500000000000473
2010-2011,ATL,-1,0.6962537198738433,0.4535421958375174,0.2954436378887599,0.17534908821865344,0.8136111111111112,0.19161027138440398,0.20414859981933153,0.043620689655172434
2009-2010,ANA,-1,0.8417555493096546,0.8219612566496034,0.15616354816354816,0.04606980329611909,0.5413188405797102,0.353677973472494,0.09585526315789472,0.4228571428571428
2009-2010,BOS,1,0.8150559040010377,0.6261938118406526,0.4305717158750535,0.20983254598008697,0.6598355263157893,0.3810511293124845,0.18079887218045113,0.6940350877192983
2009-2010,BUF,0,0.8567125097449605,0.5780194989950106,0.4709743787629182,0.25782175151740366,0.4285365853658537,0.3186200354161396,0.2846794871794872,0.07333333333333339
2009-2010,CGY,-1,0.7137771002710026,0.6482595126605529,0.517133230560811,0.2599380582274133,0.5208867176021157,0.3984266787112316,0.1817241379310345,-0.34295774647887317
2009-2010,CAR,-1,0.7858428270042195,0.5102271139063592,0.373519484378461,0.2717520381585392,0.4455927230046949,0.31200516089860353,0.16163663663663663,0.34972972972972965
2009-2010,CHI,4,1.2008094423049493,0.7148686679174484,0.5873407430276835,0.38082668382668383,0.9601954806312769,0.5354296937630271,0.41659930313588844,0.19754385964912266
2009-2010,COL,0,0.6281447677836567,0.5012682379349046,0.30930017892969514,0.15324189095928226,0.15509689013908423,0.15374357719598727,0.25128970286885244,-0.42618181818181816
2009-2010,CBJ,-1,0.7058748971193416,0.4711837314131834,0.2971619482496195,0.14427791597567718,0.24282942519194856,0.24822149988390993,0.23391304347826086,-0.5490740740740742
2009-2010,DAL,-1,0.8219713544256441,0.5449407166907166,0.4800512722845854,0.2248363157579747,0.38334957764782324,0.07889581076200794,0.28771689497716896,-0.022753623188405698
2009-2010,DET,1,0.9765708435708437,0.6938150854854136,0.4161641025641026,0.22629506172839506,0.8109287054409005,0.3275059008654603,0.20037414965986394,-0.1896825396825395
2009-2010,EDM,-1,0.4649101511029343,0.45592892156862747,0.2629861920279122,0.11767470624613481,0.355750526949714,-0.031330532212885155,-0.0034603658536585397,-0.41042553191489345
2009-2010,FLA,-1,0.625607979664014,0.3805477107402653,0.20636189833558258,0.1343020979020979,0.26810975609756094,0.1270945945945946,0.045093240093240096,0.1422807017543862
2009-2010,LAK,0,0.9130639485499333,0.5910722137662777,0.5254193905803564,0.2483142436685087,0.5704192073170732,0.21131629785739375,0.2892,0.08491803278688535
2009-2010,MIN,-1,0.7046596295011849,0.49631918921928936,0.35475216704724905,0.027383472785665993,0.4332855973813421,0.18094675925925927,0.2625,0.11647058823529408
2009-2010,MTL,2,0.7735784489622954,0.646652463888313,0.28191393809268206,0.23973117017739445,0.3345945945945946,0.062315279770444765,0.23304545454545456,0.2852777777777777
2009-2010,NSH,0,0.6831437535096073,0.6713484627275849,0.4313978004210286,0.28971342383107085,0.647104440275172,0.29923314339981005,0.346230520137624,0.2471874999999999
2009-2010,NJD,0,1.1080419393862553,0.7495113878246062,0.4070200000800483,0.22029153045282077,0.41546575787082113,0.2137255821222066,0.17068095838587644,-0.3350000000000001
2009-2010,NYI,-1,0.608196093139553,0.48456532921810697,0.4667248677248677,0.2922763195672213,0.39971042120551925,0.21881746031746033,0.14399390243902438,-0.535769230769231
2009-2010,NYR,-1,0.8957060767861683,0.5473323830640904,0.4351256079277434,0.22592215382301437,0.2847560975609756,0.36488109756097564,0.3120666666666666,0.1532352941176469
2009-2010,OTT,0,0.7277591169379144,0.5389377906044572,0.4622210671287041,0.38673682339304327,0.3456307164634146,0.3641784037558685,0.30573797678275294,-0.12294117647058844
2009-2010,PHI,3,0.8678331401207767,0.6399917896215999,0.30399133386938265,0.33612468671679196,0.6939375,0.48256022282445055,0.03995283018867925,0.15111111111111106
2009-2010,PIT,1,1.1043981481481482,0.79987012987013,0.4787987666342097,0.31962125220458554,0.4799305555555555,0.5102573529411765,0.250755569567045,0.001384615384615437
2009-2010,SJS,2,1.0512456473567586,0.7494678132393312,0.39864221479004086,0.192165806927045,0.654484375,0.40097826086956523,0.23501089324618735,-0.03866666666666655
2009-2010,STL,-1,0.7043704197201865,0.528620596205962,0.6042510154181906,0.26335735287171735,0.2888328197226502,0.4492388834793898,0.395433223492925,0.057894736842105464
2009-2010,TBL,-1,0.9809756097560974,0.5011291123952791,0.1737081807081807,0.051496618696618694,0.14298964361864147,0.2649883216549883,0.34312526675202737,-0.1066666666666665
2009-2010,TOR,-1,0.8498332133586372,0.5382628205128205,0.2673906810035842,0.11821672443582325,0.5986660644384222,0.5341023823028929,0.2189712087366592,0.27945945945945955
2009-2010,VAN,1,1.2554252161569235,0.8947736761151396,0.251202091044873,0.02843825644036546,0.7034605263157895,0.4921804812834224,0.19113846153846153,0.3099999999999999
2009-2010,ARI,0,0.6952730226839305,0.7448908171774026,0.43736297423339393,0.14780664625104398,0.37686483739837395,0.4591307814992026,0.5155155210643015,0.21073529411764724
2009-2010,WSH,0,1.4785080310848773,0.7845652173913044,0.5275918225918226,0.4599882304450274,0.8758274509803923,0.5267377690802348,0.2659117647058824,-0.0012500000000000473
2009-2010,ATL,-1,0.6667896876337185,0.4969385280552651,0.3998422338717697,0.1445994623655914,0.5021309370988447,0.28072762345679014,0.22566846617973957,0.043620689655172434
2008-2009,ANA,1,1.0342567268122822,0.45521368084857006,0.47886458333333337,0.1317286036036036,0.6296341463414634,0.5130208333333334,0.20258467023172905,0.21130434782608692
2008-2009,BOS,1,0.8355144032921812,0.6396014819166993,0.6423404874143656,0.3774119995501575,0.7702969814995131,0.30792067307692306,0.2517168209876543,0.4741509433962263
2008-2009,BUF,-1,0.841404132791328,0.6316962654924984,0.5130726252163861,0.23322675261885573,0.44231249999999994,0.33670289855072466,0.1879864433811802,-0.08949152542372883
2008-2009,CGY,0,0.8552756285300145,0.9081881091617934,0.7483611252043519,0.22947006275378368,0.6930735759493671,0.29255779876261806,0.3472858757062147,-0.2571052631578946
2008-2009,CAR,2,0.9219054878048781,0.6694718185133094,0.5221874204612178,0.2165917631917632,0.6670457311771866,0.36964285714285716,0.44030381944444447,0.2713235294117645
2008-2009,CHI,2,0.7114171357098186,0.9110908722930581,0.6548993449676848,0.2583636363636364,0.6545407031992397,0.6647901721664276,0.473040959040959,0.1942857142857142
2008-2009,COL,-1,0.6130294502245722,0.2527005375596925,0.3302260394392968,0.1758530082289337,0.07708414554905783,0.3564761904761905,0.06397361647361646,-0.3210714285714284
2008-2009,CBJ,0,0.8918942582357218,0.5083056674338321,0.3864621881616497,0.21975669090445213,0.4039927732610659,0.3328473762010348,0.41609036796536797,-0.08213114754098345
2008-2009,DAL,-1,0.8429805458768872,0.6402344426406926,0.3636019847598795,0.16340413198874107,0.4111416666666667,0.38451113013698635,0.1565277777777778,-0.21837837837837834
2008-2009,DET,3,1.2776710526315789,0.8859765331483729,0.8098076131687243,0.23381340881340884,0.9576623376623377,0.623132911392405,0.4233686440677966,-0.413913043478261
2008-2009,EDM,-1,0.7930606995884774,0.5557375618533513,0.34672053175483053,0.19674721668392556,0.5793194820837098,0.3221527777777778,0.009210093896713616,0.05476190476190458
2008-2009,FLA,-1,0.7568207041714503,0.43658756880979105,0.43799517781796266,0.1366366204417052,0.4311231884057971,0.38804190999656474,0.07319485294117647,0.2950847457627118
2008-2009,LAK,-1,0.8605909090909091,0.521073640159006,0.4046869918699187,0.15817863916548128,0.4903549382716049,0.19634146341463415,0.15043478260869567,0.17500000000000007
2008-2009,MIN,-1,0.5807903673973448,0.6276211008991804,0.2501480477767741,0.06329411764705882,0.388170890188434,0.22916772151898734,0.344375,0.019436619718309796
2008-2009,MTL,0,0.6485844017094017,0.5680535312640576,0.3611201990695662,0.3800933938620135,0.5522222222222222,0.3098710990502035,0.2784219434488252,-0.1357692307692308
2008-2009,NSH,-1,0.7170813755027531,0.5196084338288722,0.19454129316934196,0.2422354388843314,0.6912240289069558,0.20719512195121947,0.10373127654817794,-0.036538461538461645
2008-2009,NJD,0,1.1360289304191744,0.7217700888022526,0.41157776472744234,0.2629688274033278,0.3597558833860203,0.3907188703465982,0.36435563380281694,-0.08125
2008-2009,NYI,-1,0.4611172346123183,0.4746943047358781,0.37849083346974005,0.1614359453854545,0.43825499412455937,-0.0012141779788838597,0.030777542372881356,-0.4840816326530612
2008-2009,NYR,0,0.8228321282250821,0.8069870771855867,0.4418338612359401,0.11603634919791465,0.5294818063677713,0.39707317073170734,0.2895263157894737,0.10928571428571436
2008-2009,OTT,-1,0.9082474014613564,0.31652247932735733,0.39155261610817166,0.19560413855150696,0.40470113363105464,0.2582082043343653,0.15818658280922432,0.04581395348837207
2008-2009,PHI,0,0.9257471441803026,0.5806498919419574,0.2786493260177471,0.13033353683353685,0.4256128246753247,0.25336926091825307,0.10729470950989939,-0.05218181818181827
2008-2009,PIT,4,1.0051488755147293,0.6155645249772337,0.34009626060456305,0.4235576613142305,0.34526941498460484,0.36676543209876544,0.1643168880455408,-0.1269354838709678
2008-2009,SJS,0,1.0484084830979887,0.9051238444509181,0.3919116419903202,0.2416977813852814,0.7577739942983845,0.6879416473937021,0.27770114942528734,-0.14903225806451628
2008-2009,STL,0,0.7031022949470002,0.4334522536014834,0.5132385748321421,0.06213060224089636,0.19896518204312477,0.33436858974358974,0.11304722638680659,0.020701754385965034
2008-2009,TBL,-1,0.8708984267764756,0.43172033945266425,0.23017461419867105,0.08525434109908996,0.3634981684981685,0.0738912545037668,-0.00892857142857143,-0.058292682926829285
2008-2009,TOR,-1,0.7806445436507937,0.6539862754529421,0.4090739681328926,0.0755703338806787,0.5864285714285714,0.3853569511540526,0.21120450281425893,-0.3398076923076921
2008-2009,VAN,1,0.962469135802469,0.5655422415879933,0.3859330744742427,0.13741463818512997,0.5042418709789601,0.365186747929364,0.27610615521855486,0.3132075471698112
2008-2009,ARI,-1,0.6140907503746278,0.36313819787411333,0.435084846343408,0.15664396654719234,0.3315432098765432,0.03919879767827529,0.3019957983193277,-0.3254687500000002
2008-2009,WSH,1,1.4129339501439115,0.7196239899732877,0.37235275689223063,0.32432493904260756,0.8538404977375565,0.32309027777777777,0.3028919182083739,-0.22403508771929842
2008-2009,ATL,-1,0.8220860347843986,0.5212376933895921,0.3415735213296189,0.17835579803166454,0.3517690454682325,0.21994771006130545,0.09781132075471699,-0.09086956521739145
